State,Year,Month,Indicator,Data Value,State Name,Date,Date_parsed
OH,2017,April,Number of Drug Overdose Deaths,4974.0,Ohio,April 2017,2017-04-01
OH,2017,August,Number of Drug Overdose Deaths,5262.0,Ohio,August 2017,2017-08-01
OH,2017,December,Number of Drug Overdose Deaths,5138.0,Ohio,December 2017,2017-12-01
OH,2017,February,Number of Drug Overdose Deaths,4710.0,Ohio,February 2017,2017-02-01
OH,2017,January,Number of Drug Overdose Deaths,4502.0,Ohio,January 2017,2017-01-01
OH,2017,July,Number of Drug Overdose Deaths,5290.0,Ohio,July 2017,2017-07-01
OH,2017,June,Number of Drug Overdose Deaths,5293.0,Ohio,June 2017,2017-06-01
OH,2017,March,Number of Drug Overdose Deaths,4788.0,Ohio,March 2017,2017-03-01
OH,2017,May,Number of Drug Overdose Deaths,5144.0,Ohio,May 2017,2017-05-01
OH,2017,November,Number of Drug Overdose Deaths,5210.0,Ohio,November 2017,2017-11-01
OH,2017,October,Number of Drug Overdose Deaths,5225.0,Ohio,October 2017,2017-10-01
OH,2017,September,Number of Drug Overdose Deaths,5258.0,Ohio,September 2017,2017-09-01
OH,2018,April,Number of Drug Overdose Deaths,4418.0,Ohio,April 2018,2018-04-01
OH,2018,August,Number of Drug Overdose Deaths,4144.0,Ohio,August 2018,2018-08-01
OH,2018,December,Number of Drug Overdose Deaths,4004.0,Ohio,December 2018,2018-12-01
OH,2018,February,Number of Drug Overdose Deaths,4739.0,Ohio,February 2018,2018-02-01
OH,2018,January,Number of Drug Overdose Deaths,4934.0,Ohio,January 2018,2018-01-01
OH,2018,July,Number of Drug Overdose Deaths,4117.0,Ohio,July 2018,2018-07-01
OH,2018,June,Number of Drug Overdose Deaths,4148.0,Ohio,June 2018,2018-06-01
OH,2018,March,Number of Drug Overdose Deaths,4636.0,Ohio,March 2018,2018-03-01
OH,2018,May,Number of Drug Overdose Deaths,4273.0,Ohio,May 2018,2018-05-01
OH,2018,November,Number of Drug Overdose Deaths,4001.0,Ohio,November 2018,2018-11-01
OH,2018,October,Number of Drug Overdose Deaths,4058.0,Ohio,October 2018,2018-10-01
OH,2018,September,Number of Drug Overdose Deaths,4099.0,Ohio,September 2018,2018-09-01
OH,2019,April,Number of Drug Overdose Deaths,4110.0,Ohio,April 2019,2019-04-01
OH,2019,August,Number of Drug Overdose Deaths,4129.0,Ohio,August 2019,2019-08-01
OH,2019,December,Number of Drug Overdose Deaths,4279.0,Ohio,December 2019,2019-12-01
OH,2019,February,Number of Drug Overdose Deaths,4011.0,Ohio,February 2019,2019-02-01
OH,2019,January,Number of Drug Overdose Deaths,4036.0,Ohio,January 2019,2019-01-01
OH,2019,July,Number of Drug Overdose Deaths,4159.0,Ohio,July 2019,2019-07-01
OH,2019,June,Number of Drug Overdose Deaths,4147.0,Ohio,June 2019,2019-06-01
OH,2019,March,Number of Drug Overdose Deaths,4062.0,Ohio,March 2019,2019-03-01
OH,2019,May,Number of Drug Overdose Deaths,4117.0,Ohio,May 2019,2019-05-01
OH,2019,November,Number of Drug Overdose Deaths,4260.0,Ohio,November 2019,2019-11-01
OH,2019,October,Number of Drug Overdose Deaths,4165.0,Ohio,October 2019,2019-10-01
OH,2019,September,Number of Drug Overdose Deaths,4117.0,Ohio,September 2019,2019-09-01
OH,2020,April,Number of Drug Overdose Deaths,4410.0,Ohio,April 2020,2020-04-01
OH,2020,August,Number of Drug Overdose Deaths,4993.0,Ohio,August 2020,2020-08-01
OH,2020,December,Number of Drug Overdose Deaths,5215.0,Ohio,December 2020,2020-12-01
OH,2020,February,Number of Drug Overdose Deaths,4366.0,Ohio,February 2020,2020-02-01
OH,2020,January,Number of Drug Overdose Deaths,4302.0,Ohio,January 2020,2020-01-01
OH,2020,July,Number of Drug Overdose Deaths,4939.0,Ohio,July 2020,2020-07-01
OH,2020,June,Number of Drug Overdose Deaths,4829.0,Ohio,June 2020,2020-06-01
OH,2020,March,Number of Drug Overdose Deaths,4348.0,Ohio,March 2020,2020-03-01
OH,2020,May,Number of Drug Overdose Deaths,4649.0,Ohio,May 2020,2020-05-01
OH,2020,November,Number of Drug Overdose Deaths,5122.0,Ohio,November 2020,2020-11-01
OH,2020,October,Number of Drug Overdose Deaths,5133.0,Ohio,October 2020,2020-10-01
OH,2020,September,Number of Drug Overdose Deaths,5076.0,Ohio,September 2020,2020-09-01
OH,2021,February,Number of Drug Overdose Deaths,5361.0,Ohio,February 2021,2021-02-01
OH,2021,January,Number of Drug Overdose Deaths,5316.0,Ohio,January 2021,2021-01-01
OH,2021,March,Number of Drug Overdose Deaths,5479.0,Ohio,March 2021,2021-03-01
OK,2015,April,Number of Drug Overdose Deaths,766.0,Oklahoma,April 2015,2015-04-01
OK,2015,August,Number of Drug Overdose Deaths,727.0,Oklahoma,August 2015,2015-08-01
OK,2015,December,Number of Drug Overdose Deaths,722.0,Oklahoma,December 2015,2015-12-01
OK,2015,February,Number of Drug Overdose Deaths,773.0,Oklahoma,February 2015,2015-02-01
OK,2015,January,Number of Drug Overdose Deaths,794.0,Oklahoma,January 2015,2015-01-01
OK,2015,July,Number of Drug Overdose Deaths,733.0,Oklahoma,July 2015,2015-07-01
OK,2015,June,Number of Drug Overdose Deaths,738.0,Oklahoma,June 2015,2015-06-01
OK,2015,March,Number of Drug Overdose Deaths,771.0,Oklahoma,March 2015,2015-03-01
OK,2015,May,Number of Drug Overdose Deaths,752.0,Oklahoma,May 2015,2015-05-01
OK,2015,November,Number of Drug Overdose Deaths,727.0,Oklahoma,November 2015,2015-11-01
OK,2015,October,Number of Drug Overdose Deaths,723.0,Oklahoma,October 2015,2015-10-01
OK,2015,September,Number of Drug Overdose Deaths,718.0,Oklahoma,September 2015,2015-09-01
OK,2016,April,Number of Drug Overdose Deaths,712.0,Oklahoma,April 2016,2016-04-01
OK,2016,August,Number of Drug Overdose Deaths,768.0,Oklahoma,August 2016,2016-08-01
OK,2016,December,Number of Drug Overdose Deaths,803.0,Oklahoma,December 2016,2016-12-01
OK,2016,February,Number of Drug Overdose Deaths,710.0,Oklahoma,February 2016,2016-02-01
OK,2016,January,Number of Drug Overdose Deaths,696.0,Oklahoma,January 2016,2016-01-01
OK,2016,July,Number of Drug Overdose Deaths,752.0,Oklahoma,July 2016,2016-07-01
OK,2016,June,Number of Drug Overdose Deaths,727.0,Oklahoma,June 2016,2016-06-01
OK,2016,March,Number of Drug Overdose Deaths,698.0,Oklahoma,March 2016,2016-03-01
OK,2016,May,Number of Drug Overdose Deaths,734.0,Oklahoma,May 2016,2016-05-01
OK,2016,November,Number of Drug Overdose Deaths,776.0,Oklahoma,November 2016,2016-11-01
OK,2016,October,Number of Drug Overdose Deaths,776.0,Oklahoma,October 2016,2016-10-01
OK,2016,September,Number of Drug Overdose Deaths,761.0,Oklahoma,September 2016,2016-09-01
OK,2017,April,Number of Drug Overdose Deaths,847.0,Oklahoma,April 2017,2017-04-01
